Num_Children,Group,Income,Own_Car,Own_Housing,Target
1,1,73769,1,1,1
2,0,73769,1,0,0
3,1,73768,1,0,0
2,1,73768,1,0,0
2,0,73768,1,0,0
1,1,73768,1,0,1
2,0,73768,1,1,0
0,1,73767,1,0,0
0,0,73767,1,0,0
0,0,73767,1,0,0
4,0,73766,0,0,0
5,0,73766,1,0,0
2,1,73766,1,1,1
3,1,73766,1,1,1
3,1,73766,1,1,1
3,1,73766,1,0,0
3,0,73766,0,0,0
0,0,73765,0,0,0
3,0,73765,1,0,0
2,0,73765,1,0,0
2,0,73765,0,1,0
4,0,73765,1,0,0
3,0,73765,1,0,0
6,0,73765,1,0,0
4,0,73765,1,0,0
4,1,73764,1,1,1
1,1,73764,1,1,1
1,1,73764,1,0,0
2,0,73764,0,1,0
4,0,73764,1,0,0
1,0,73763,1,0,0
3,1,73763,1,1,1
3,0,73763,1,0,0
0,1,73763,1,1,1
3,1,73762,0,1,0
0,1,73762,1,0,0
1,0,73762,1,0,0
2,1,73762,1,0,0
2,0,73762,1,0,0
3,0,73761,1,1,0
4,0,73761,1,0,0
5,0,73761,1,1,0
0,0,73761,1,1,0
3,0,73760,0,0,0
0,1,73760,1,0,0
1,0,73760,1,0,0
1,0,73760,1,0,0
3,0,73760,1,0,0
8,1,73760,0,0,0
1,0,73760,1,1,0
3,1,73760,1,0,0
2,0,73760,0,0,0
4,0,73759,1,0,0
1,0,73759,1,0,0
2,1,73759,1,1,1
2,0,73759,1,1,0
1,0,73759,1,0,0
2,0,73758,1,0,0
1,0,73758,1,1,0
2,1,73758,0,0,0
0,0,73758,1,0,0
0,1,73758,1,0,0
0,0,73758,0,0,0
1,1,73758,0,0,0
1,0,73757,1,1,0
1,1,73757,1,0,0
2,0,73757,0,1,0
4,0,73757,1,0,0
2,1,73757,0,0,0
1,0,73757,1,0,0
1,1,73757,1,0,1
2,0,73757,0,0,0
0,0,73756,0,0,0
1,0,73756,1,0,0
1,1,73756,1,1,1
0,1,73756,1,1,1
3,1,73756,0,0,0
3,1,73756,1,0,0
3,0,73756,0,1,0
0,0,73756,1,1,0
2,1,73756,0,0,0
3,1,73756,1,0,0
2,1,73756,1,0,0
2,1,73755,1,1,1
2,0,73755,0,0,0
0,1,73755,1,0,0
0,0,73755,0,0,0
0,0,73755,0,0,0
3,0,73754,1,0,0
5,1,73754,1,1,1
3,0,73754,1,0,0
0,1,73754,1,1,1
0,0,73754,1,0,0
5,0,73754,1,0,0
5,1,73754,0,1,1
2,0,73754,1,1,0
1,1,73753,1,1,1
1,0,73753,0,0,0
1,0,73753,0,0,0
3,1,73753,1,1,1
2,1,73753,1,0,0
5,1,73753,1,0,0
2,1,73752,1,1,1
2,0,73752,1,0,0
1,1,73752,1,0,0
1,1,73752,1,1,1
1,0,73751,1,0,0
1,1,73751,0,0,0
1,1,73751,1,1,1
3,0,73751,1,0,0
5,1,73751,1,0,1
6,0,73750,0,0,0
1,0,73750,1,0,0
2,0,73750,1,0,0
2,1,73750,1,0,1
2,0,73750,1,0,0
4,0,73750,1,0,0
4,0,73749,1,1,0
3,0,73749,0,0,0
4,1,73749,1,0,0
1,0,73749,0,1,0
2,0,73748,1,0,0
1,1,73748,1,0,0
0,1,73748,1,0,1
1,1,73748,1,0,0
0,1,73748,0,0,0
6,0,73748,1,1,0
2,0,73748,1,1,0
2,1,73747,1,0,0
2,0,73747,1,1,0
4,1,73747,0,0,0
3,0,73747,1,0,0
3,0,73747,0,1,0
3,0,73747,1,0,0
2,0,73747,1,0,0
1,1,73746,1,1,1
0,0,73746,1,1,0
2,0,73746,1,1,0
2,0,73746,0,0,0
4,1,73746,1,0,0
5,0,73746,1,0,0
3,1,73746,0,1,0
4,0,73745,1,1,0
0,0,73745,0,0,0
1,0,73745,0,0,0
1,0,73745,1,0,0
1,0,73745,0,0,0
2,0,73745,0,0,0
2,0,73745,1,1,0
2,1,73745,0,0,0
5,1,73745,1,1,1
3,0,73744,1,0,0
3,0,73744,0,1,0
3,1,73744,0,0,0
0,1,73744,1,1,1
0,0,73743,1,0,0
2,0,73743,0,1,0
2,1,73743,1,1,1
1,0,73742,1,1,0
2,0,73742,1,1,0
1,0,73742,1,0,0
2,1,73742,0,1,0
2,1,73742,1,0,0
0,1,73742,1,1,1
4,1,73742,0,0,0
1,1,73741,1,1,1
2,1,73741,1,1,1
2,1,73741,1,0,0
4,0,73741,1,1,0
1,1,73741,1,1,1
3,0,73741,1,0,0
2,0,73741,0,1,0
2,0,73741,1,0,0
2,0,73741,1,1,0
4,0,73740,0,1,0
0,0,73740,0,0,0
2,1,73740,1,1,1
2,1,73740,1,1,1
1,1,73740,1,0,0
2,0,73739,0,0,0
2,1,73739,1,1,1
5,0,73739,1,0,0
3,0,73739,0,0,0
1,0,73739,0,0,0
0,0,73739,1,0,0
0,0,73738,1,0,0
1,0,73738,1,0,0
2,0,73738,0,0,0
6,0,73738,0,0,0
1,0,73738,1,1,0
2,1,73738,0,1,1
2,1,73738,0,1,1
0,1,73738,1,0,0
3,0,73738,0,0,0
2,0,73737,0,0,0
0,1,73737,1,1,1
1,0,73737,1,1,0
4,0,73737,1,1,0
1,1,73737,1,1,1
2,0,73737,1,0,0
0,1,73736,1,1,1
2,1,73736,0,0,0
3,0,73736,0,1,0
1,1,73736,0,0,0
1,0,73736,1,1,0
5,1,73736,1,0,0
1,0,73736,0,1,0
1,1,73736,0,0,0
2,0,73736,1,1,0
0,0,73735,0,0,0
1,0,73735,1,0,0
6,0,73735,0,1,0
2,1,73735,1,1,1
4,0,73734,0,0,0
3,0,73734,1,0,0
0,0,73734,1,0,0
1,0,73734,1,0,0
2,0,73734,0,0,0
2,0,73734,0,0,0
1,1,73734,1,0,0
3,1,73733,1,1,1
0,0,73733,1,1,0
3,1,73733,0,0,0
0,0,73733,0,1,0
4,0,73733,1,0,0
2,1,73733,0,0,0
1,0,73733,0,0,0
7,0,73733,0,0,0
2,0,73732,1,0,0
2,1,73732,0,0,0
3,0,73732,1,0,0
2,1,73732,1,0,0
0,0,73731,0,1,0
3,1,73731,0,0,0
5,0,73731,1,1,0
2,0,73731,1,0,0
1,1,73731,1,1,1
1,0,73731,0,0,0
5,1,73731,0,1,1
3,0,73731,1,0,0
0,0,73730,0,0,0
0,1,73730,1,1,1
0,0,73730,1,0,0
1,0,73729,1,0,0
5,1,73729,1,1,1
3,0,73729,1,0,0
0,1,73729,1,0,0
1,0,73729,1,0,0
2,1,73729,1,1,1
1,0,73729,1,0,0
2,0,73728,1,1,0
0,0,73728,1,0,0
1,0,73728,0,0,0
0,0,73728,0,0,0
5,1,73728,1,0,0
3,1,73728,1,0,1
2,1,73728,0,1,1
2,1,73728,1,0,0
4,1,73728,0,1,1
3,1,73727,1,0,1
4,1,73727,1,0,1
0,0,73727,0,0,0
1,0,73727,0,1,0
0,1,73727,1,0,0
3,0,73727,0,0,0
1,0,73727,0,1,0
2,1,73726,1,1,1
1,1,73726,1,1,1
3,1,73726,1,0,0
2,1,73726,1,1,1
2,0,73726,0,1,0
4,1,73726,1,1,1
3,1,73726,0,0,0
0,1,73726,1,0,0
0,0,73726,1,0,0
3,0,73726,0,0,0
0,1,73725,1,0,0
2,1,73725,1,0,0
2,1,73725,1,0,0
1,1,73725,1,0,0
1,1,73725,0,0,0
1,1,73725,1,1,1
2,0,73725,1,0,0
2,1,73725,0,0,0
2,0,73725,1,0,0
3,1,73725,1,0,0
3,0,73724,1,0,0
4,1,73724,1,1,0
5,0,73724,1,1,0
0,1,73724,1,1,1
0,0,73724,0,0,0
2,0,73724,1,0,0
6,1,73724,1,0,0
6,0,73724,1,0,0
4,0,73724,1,0,0
3,1,73724,1,0,0
1,1,73723,0,1,1
2,0,73723,0,0,0
1,1,73723,1,1,1
6,1,73723,1,1,1
3,1,73723,1,1,1
1,1,73722,1,0,1
1,1,73722,1,1,1
3,1,73722,1,0,0
1,0,73722,1,1,0
1,1,73722,1,0,0
1,0,73722,1,0,0
3,1,73722,1,1,1
3,0,73721,1,0,0
1,0,73721,1,0,0
3,0,73721,0,1,0
1,0,73721,1,0,0
3,0,73721,1,1,0
1,0,73721,0,0,0
2,1,73721,1,1,1
2,1,73721,1,1,1
3,0,73721,0,1,0
1,1,73720,1,0,1
0,0,73720,1,1,0
3,0,73720,0,0,0
2,0,73720,0,0,0
2,0,73720,1,1,0
1,0,73719,0,0,0
4,1,73719,1,0,0
2,1,73719,1,1,1
2,1,73718,1,1,1
1,1,73718,1,1,1
5,0,73718,0,0,0
3,0,73718,1,0,0
5,0,73718,1,1,0
1,1,73718,1,1,1
1,0,73718,1,1,0
2,0,73717,0,1,0
3,0,73717,0,0,0
2,0,73717,1,1,0
2,0,73717,0,0,0
2,1,73717,1,0,0
4,1,73717,1,0,0
0,1,73717,0,0,0
3,1,73717,1,1,1
1,1,73717,1,1,1
2,1,73716,1,0,0
2,1,73716,0,1,0
1,0,73716,0,1,0
0,0,73716,0,0,0
3,1,73716,1,0,0
1,1,73716,1,0,1
3,0,73716,1,0,0
3,0,73716,1,0,0
1,1,73716,1,1,0
3,0,73716,1,1,0
3,1,73715,0,0,0
2,0,73715,1,1,0
3,1,73715,1,0,0
0,1,73715,1,0,0
4,1,73715,1,0,0
1,1,73714,1,1,1
4,0,73714,0,1,0
1,0,73714,1,0,0
2,1,73714,1,0,0
1,1,73714,1,1,1
0,1,73714,1,1,1
0,1,73714,1,0,0
3,1,73713,1,1,0
1,1,73713,1,1,1
1,0,73713,1,0,0
0,1,73713,1,1,1
2,1,73713,1,1,1
0,0,73713,1,0,0
2,0,73713,1,1,0
2,0,73713,0,1,0
3,0,73713,0,1,0
4,0,73713,0,0,0
1,0,73712,1,0,0
2,1,73712,1,0,0
1,1,73712,1,1,1
2,1,73712,1,0,0
1,0,73711,1,0,0
3,0,73711,0,0,0
4,0,73711,1,1,0
3,0,73711,1,1,0
2,1,73711,1,1,1
3,0,73711,0,0,0
2,0,73711,1,0,0
2,0,73711,1,0,0
1,1,73711,0,1,1
3,0,73710,1,0,0
2,1,73710,0,0,0
3,1,73710,1,1,1
2,1,73710,0,1,0
1,0,73710,1,0,0
0,0,73710,1,0,0
1,0,73710,1,0,0
3,1,73709,1,0,0
2,1,73709,1,0,0
1,1,73709,1,0,0
3,0,73709,0,0,0
1,1,73709,1,1,1
1,0,73709,0,0,0
1,0,73709,0,0,0
2,0,73709,1,0,0
1,0,73709,1,0,0
0,1,73709,1,1,1
1,1,73708,1,1,1
1,0,73708,1,0,0
2,0,73708,1,0,0
0,0,73708,0,0,0
1,0,73708,0,0,0
0,0,73708,1,0,0
1,0,73708,1,0,0
0,0,73707,1,0,0
1,1,73707,1,1,1
4,1,73707,0,1,1
1,1,73707,1,0,0
3,0,73706,1,0,0
0,1,73706,1,1,1
4,0,73706,0,1,0
2,0,73706,0,0,0
1,1,73706,1,1,1
1,0,73706,1,0,0
2,1,73705,1,0,0
1,0,73705,0,0,0
1,0,73705,1,1,0
3,0,73705,0,0,0
1,1,73704,1,1,1
1,1,73704,1,1,1
3,1,73704,1,1,1
2,1,73704,1,1,1
2,1,73704,1,0,0
0,0,73703,0,1,0
3,0,73703,0,0,0
1,0,73703,0,0,0
1,0,73703,0,0,0
1,0,73703,0,0,0
0,0,73703,1,0,0
3,0,73703,1,0,0
3,1,73702,1,0,0
1,0,73702,1,0,0
1,1,73702,1,1,1
2,1,73702,1,0,0
1,0,73702,0,0,0
4,0,73702,0,1,0
1,1,73702,1,0,0
4,0,73702,1,0,0
3,0,73701,0,0,0
2,0,73701,0,0,0
2,1,73701,1,0,1
1,1,73701,1,1,1
1,0,73700,1,0,0
3,0,73700,1,0,0
1,0,73700,1,0,0
3,1,73700,1,1,1
1,0,73700,1,1,0
2,0,73700,1,1,0
3,0,73700,0,0,0
0,1,73700,1,0,0
2,1,73699,1,0,0
2,0,73699,1,0,0
2,1,73699,1,0,0
2,0,73699,1,0,0
3,0,73699,1,0,0
2,1,73699,1,1,1
3,0,73699,1,1,0
3,0,73699,0,1,0
2,0,73698,0,0,0
1,1,73698,1,1,1
2,0,73698,1,0,0
2,1,73698,1,0,0
4,0,73698,1,1,0
2,0,73698,1,1,0
2,1,73698,1,0,0
1,0,73698,0,0,0
2,0,73698,1,0,0
0,1,73697,1,0,0
2,1,73697,1,1,1
4,0,73697,0,0,0
1,1,73697,1,1,1
4,1,73697,1,1,1
3,1,73697,1,1,1
3,1,73696,1,1,1
1,0,73696,1,1,0
1,0,73696,1,1,0
3,0,73696,0,1,0
3,0,73696,1,1,0
3,1,73696,1,1,1
0,0,73696,1,0,0
1,0,73696,1,1,0
3,1,73695,1,0,0
4,0,73695,0,0,0
4,0,73695,0,0,0
1,0,73694,1,0,0
0,1,73694,0,1,0
2,0,73694,1,1,0
4,0,73694,1,0,0
3,1,73694,1,1,1
1,0,73694,1,0,0
2,0,73694,0,1,0
2,0,73694,0,0,0
2,0,73693,1,1,0
1,0,73692,1,0,0
2,0,73692,0,1,0
2,0,73691,0,0,0
0,1,73691,1,1,1
4,1,73691,1,1,1
1,1,73690,1,1,1
3,1,73690,0,0,0
2,1,73690,1,0,0
2,0,73690,0,1,0
2,1,73690,1,1,1
1,1,73690,0,1,0
1,0,73690,1,0,0
2,1,73690,1,1,1
2,1,73690,1,0,0
1,1,73689,1,0,0
2,1,73689,1,1,1
3,0,73689,0,1,0
1,0,73688,1,0,0
1,1,73688,1,0,0
2,1,73688,1,0,0
1,0,73687,1,0,0
5,0,73687,1,0,0
2,0,73687,1,1,0
3,1,73687,1,0,0
2,0,73687,1,1,0
3,0,73687,0,0,0
2,1,73687,1,1,1
1,0,73687,1,1,0
1,0,73687,0,1,0
4,0,73687,0,0,0
6,1,73686,1,0,0
5,1,73686,1,1,1
0,1,73686,0,1,1
1,1,73686,1,1,1
3,0,73686,1,0,0
2,1,73686,1,1,1
2,0,73686,1,0,0
3,0,73686,0,0,0
2,1,73685,1,1,1
4,1,73685,1,0,0
3,0,73685,0,1,0
3,1,73685,1,0,0
1,0,73685,1,1,0
1,1,73685,1,1,1
1,0,73685,1,0,0
0,0,73685,1,1,0
1,0,73684,1,0,0
3,1,73684,1,0,0
0,0,73684,1,0,0
4,1,73684,1,1,1
1,0,73684,1,1,0
3,0,73684,1,1,0
1,0,73683,0,1,0
0,0,73683,1,0,0
3,1,73683,0,0,0
3,1,73683,0,1,1
2,0,73683,1,0,0
0,1,73683,0,0,0
4,1,73683,1,1,1
1,0,73683,0,1,0
4,1,73682,1,0,0
1,0,73682,1,1,0
2,0,73682,0,0,0
1,1,73682,0,0,0
2,1,73682,1,0,0
1,0,73682,1,1,0
1,0,73682,0,1,0
3,1,73682,0,1,1
3,1,73682,1,1,1
6,0,73682,0,0,0
2,1,73682,1,0,0
5,0,73682,1,1,0
1,1,73682,1,0,0
1,0,73681,1,0,0
2,0,73681,0,0,0
2,0,73681,1,0,0
1,0,73681,1,0,0
0,0,73681,0,0,0
6,1,73681,0,0,0
1,0,73681,1,1,0
2,0,73680,0,0,0
2,0,73680,1,1,0
1,0,73680,1,0,0
2,1,73680,1,0,0
0,0,73680,1,0,0
1,0,73680,0,0,0
1,1,73680,1,1,1
2,1,73680,1,0,1
3,1,73680,1,1,1
2,0,73680,1,1,0
2,0,73680,1,0,0
1,1,73679,1,0,0
2,1,73679,1,0,0
1,0,73679,0,1,0
2,1,73679,1,0,0
3,0,73679,0,0,0
0,0,73679,0,0,0
6,0,73679,1,0,0
1,1,73678,1,0,0
1,0,73678,1,0,0
0,1,73678,0,0,0
1,1,73678,0,1,1
3,0,73678,1,0,0
0,1,73677,1,0,0
5,1,73677,1,0,1
1,1,73677,1,1,1
0,1,73677,1,1,1
3,0,73677,1,1,0
2,0,73677,0,0,0
0,1,73677,1,0,0
1,1,73677,1,0,0
3,1,73677,1,1,1
1,0,73677,0,0,0
0,1,73677,1,0,0
2,0,73676,1,0,0
4,1,73676,1,1,1
2,0,73676,1,1,0
0,1,73676,1,0,0
3,0,73675,0,1,0
2,1,73675,1,1,1
2,1,73675,0,0,0
1,1,73675,1,0,0
10,1,73675,0,1,1
0,0,73675,0,1,0
2,1,73675,1,0,0
3,1,73674,1,0,0
2,0,73674,1,0,0
1,1,73673,1,0,0
4,0,73673,1,0,0
1,0,73673,1,0,0
2,0,73673,0,1,0
0,0,73673,1,1,0
2,0,73673,1,1,0
4,1,73673,1,1,1
0,1,73673,1,0,0
0,0,73673,1,0,0
2,0,73672,1,1,0
0,1,73672,0,1,1
3,0,73672,0,0,0
1,1,73672,1,0,0
3,0,73672,0,1,0
2,1,73672,1,0,0
1,1,73672,1,1,1
2,1,73671,1,1,1
3,0,73671,1,1,0
2,1,73671,1,0,0
0,0,73671,1,1,0
2,1,73671,1,0,0
3,0,73671,1,0,0
2,1,73671,1,0,0
2,1,73671,1,0,0
3,1,73671,1,1,1
5,0,73670,1,0,0
1,1,73670,1,1,1
2,1,73670,1,0,0
2,1,73669,1,0,0
1,1,73669,1,1,1
3,0,73669,1,0,0
1,0,73669,1,0,0
3,0,73669,1,0,0
1,1,73669,0,1,1
1,0,73669,0,0,0
2,0,73669,1,1,0
0,1,73669,1,0,0
1,0,73668,0,0,0
0,0,73668,0,0,0
1,1,73667,1,0,0
2,1,73667,1,0,0
4,0,73667,0,0,0
3,0,73667,1,1,0
1,0,73666,0,0,0
2,0,73666,0,0,0
3,0,73666,1,0,0
2,0,73666,0,0,0
0,0,73666,0,0,0
3,0,73666,1,0,0
1,1,73666,1,0,0
2,1,73665,0,1,1
1,1,73665,0,0,0
3,1,73665,1,1,1
1,1,73665,1,1,1
0,1,73665,1,1,1
2,0,73665,1,0,0
1,1,73664,1,0,1
1,0,73664,1,0,0
0,0,73664,0,0,0
2,1,73664,1,1,1
0,0,73664,0,0,0
1,1,73663,1,1,1
3,0,73663,1,1,0
2,0,73663,0,0,0
6,1,73663,1,1,1
2,0,73663,0,1,0
1,0,73662,1,0,0
1,0,73662,1,1,0
3,0,73662,1,0,0
4,1,73662,1,0,0
1,1,73662,1,1,1
1,0,73662,1,0,0
4,0,73662,0,0,0
2,1,73661,1,0,0
1,1,73661,0,0,0
2,0,73661,1,0,0
1,0,73661,0,0,0
5,0,73661,1,0,0
2,0,73661,0,0,0
4,0,73661,1,1,0
2,0,73661,1,0,0
3,0,73661,1,1,0
2,1,73660,0,1,1
2,0,73660,1,0,0
7,1,73660,0,0,0
2,0,73660,1,0,0
0,0,73660,1,0,0
1,0,73660,0,0,0
3,0,73659,0,0,0
6,1,73659,1,0,0
1,0,73659,1,1,0
2,1,73659,1,0,0
0,1,73659,1,0,0
2,0,73659,1,0,0
2,1,73659,1,1,1
4,0,73659,1,1,0
2,1,73658,1,1,1
0,0,73658,0,1,0
2,0,73658,0,1,0
0,1,73658,0,1,0
4,0,73658,1,1,0
4,1,73658,0,0,0
2,0,73658,1,0,0
1,1,73658,0,0,0
1,0,73658,1,0,0
2,0,73658,0,0,0
2,0,73658,1,0,0
3,1,73658,1,0,0
0,0,73658,1,0,0
0,0,73657,0,0,0
1,0,73657,0,0,0
2,1,73657,1,0,0
2,0,73657,1,0,0
0,1,73657,1,0,0
5,0,73657,1,0,0
2,1,73657,1,0,0
4,1,73657,1,0,0
5,1,73657,0,1,1
1,1,73657,1,1,1
3,1,73657,1,1,1
4,1,73656,1,1,1
1,1,73656,1,1,1
2,0,73656,0,0,0
4,0,73656,0,0,0
2,1,73655,1,0,0
3,0,73655,1,0,0
3,0,73655,0,0,0
1,1,73655,1,1,1
4,0,73655,1,0,0
3,0,73655,1,0,0
1,1,73654,1,0,1
4,1,73654,1,0,0
3,1,73654,1,0,0
1,0,73654,0,0,0
1,1,73654,1,0,0
0,1,73654,1,1,1
1,1,73654,0,1,1
3,1,73654,1,0,0
1,1,73654,1,0,0
2,1,73653,0,0,0
1,0,73653,0,1,0
2,1,73653,0,0,0
4,1,73653,1,0,0
1,0,73653,0,0,0
4,1,73653,0,0,0
1,0,73653,1,1,0
2,0,73653,1,1,0
3,0,73652,0,0,0
2,1,73652,1,0,0
3,1,73652,0,0,0
3,0,73651,0,0,0
1,0,73651,0,0,0
3,0,73651,1,1,0
0,0,73651,0,0,0
3,1,73650,0,0,0
6,0,73650,1,0,0
0,0,73650,1,0,0
3,1,73650,1,1,1
3,0,73650,0,1,0
3,1,73650,1,0,0
0,1,73649,1,1,1
4,1,73649,0,0,0
0,0,73649,0,1,0
2,0,73649,1,0,0
3,0,73649,1,1,0
3,1,73649,1,1,1
1,1,73648,1,0,0
3,1,73648,1,0,0
3,0,73648,0,0,0
1,0,73648,0,0,0
1,1,73648,1,0,0
1,1,73647,1,1,1
0,0,73647,1,0,0
1,0,73647,1,0,0
2,1,73647,1,0,0
1,0,73647,0,0,0
4,1,73647,1,1,1
1,0,73646,0,0,0
0,0,73646,1,0,0
4,1,73646,1,0,0
2,1,73646,1,0,0
3,0,73646,0,1,0
1,1,73646,1,0,0
0,0,73646,0,0,0
3,1,73645,1,0,0
1,1,73645,0,1,0
4,1,73645,1,1,1
5,0,73645,1,1,0
0,0,73645,0,0,0
2,0,73645,1,0,0
3,1,73645,0,0,0
1,0,73645,1,0,0
2,0,73645,1,0,0
1,1,73645,1,0,0
1,1,73645,1,1,1
0,1,73645,1,1,1
2,1,73645,1,0,0
4,1,73645,1,0,0
2,1,73645,1,0,0
2,1,73645,1,0,0
0,0,73645,0,1,0
2,0,73645,1,0,0
0,1,73644,1,0,0
2,1,73644,0,1,1
2,0,73644,1,1,0
3,1,73644,1,1,1
5,1,73643,0,0,0
2,1,73643,1,0,0
5,0,73643,0,0,0
2,1,73643,0,0,0
2,1,73643,1,0,1
0,1,73643,1,0,0
3,1,73643,1,0,0
0,0,73642,1,1,0
1,0,73642,1,0,0
2,0,73642,1,0,0
4,1,73642,1,0,0
0,0,73641,0,0,0
3,0,73641,0,0,0
3,0,73641,1,0,0
1,1,73641,1,0,0
0,0,73640,1,0,0
3,1,73640,1,0,1
2,0,73640,1,0,0
4,1,73640,1,0,0
0,1,73640,1,0,0
3,1,73639,0,1,1
3,1,73639,0,1,1
5,0,73639,1,0,0
2,0,73638,0,0,0
0,0,73638,0,0,0
0,1,73638,1,1,1
1,1,73638,1,1,1
0,0,73638,0,0,0
1,0,73638,1,0,0
1,0,73638,0,0,0
1,1,73638,1,0,0
2,0,73638,0,0,0
3,0,73638,1,0,0
3,0,73638,0,0,0
0,0,73638,1,1,0
3,1,73638,1,0,0
3,0,73638,0,1,0
1,0,73638,1,0,0
3,0,73638,0,0,0
0,1,73637,1,1,1
5,0,73637,0,0,0
5,1,73637,1,1,1
2,1,73637,1,1,1
1,0,73637,0,0,0
1,0,73637,1,0,0
1,1,73637,1,1,1
2,1,73637,1,0,0
1,0,73637,1,1,0
1,0,73636,1,1,0
2,1,73636,1,0,0
3,1,73635,0,0,0
4,1,73635,1,0,0
2,0,73635,0,0,0
4,1,73635,0,0,0
6,0,73635,1,0,0
2,1,73635,0,0,0
5,1,73635,1,1,1
1,0,73635,1,0,0
2,1,73635,1,0,0
2,0,73634,1,0,0
2,1,73634,1,0,0
3,1,73634,1,0,0
2,1,73634,1,1,1
5,1,73634,0,1,0
4,1,73634,1,0,0
5,1,73634,1,0,0
0,1,73634,1,0,1
2,1,73634,1,0,0
3,1,73633,1,0,0
3,1,73633,0,1,0
3,0,73633,1,0,0
2,0,73633,0,0,0
2,1,73632,1,0,0
0,1,73632,1,0,0
1,1,73632,0,0,0
2,1,73632,1,0,0
1,0,73632,0,0,0
0,0,73632,0,0,0
3,0,73632,0,0,0
2,0,73632,1,0,0
2,1,73631,1,0,0
2,1,73631,1,0,0
1,1,73631,1,0,0
0,1,73631,1,0,0
2,0,73631,0,1,0
3,1,73631,0,1,1
1,0,73631,1,1,0
0,0,73631,0,1,0
2,0,73630,1,0,0
3,1,73630,0,0,0
2,1,73630,1,1,1
1,0,73630,1,0,0
4,1,73630,0,0,0
4,0,73630,1,0,0
7,1,73630,1,0,0
0,1,73629,1,1,1
3,0,73629,1,0,0
2,1,73629,0,1,0
2,0,73629,0,0,0
0,0,73629,1,0,0
0,0,73629,1,0,0
2,0,73628,1,1,0
0,1,73628,1,1,1
0,1,73628,1,1,1
4,0,73628,1,1,0
0,1,73627,1,0,0
1,1,73627,1,0,0
3,0,73627,0,0,0
1,1,73627,0,0,0
2,1,73627,1,1,0
5,0,73627,1,0,0
2,0,73627,1,0,0
4,0,73627,0,0,0
1,0,73626,1,0,0
2,0,73626,1,0,0
0,0,73626,1,0,0
0,1,73626,1,0,0
1,0,73625,0,0,0
5,1,73625,1,1,1
5,0,73625,1,0,0
2,1,73625,1,0,0
2,1,73625,1,1,1
0,1,73625,1,0,1
4,1,73625,0,0,0
1,1,73625,0,0,0
3,1,73624,1,0,0
4,0,73624,1,0,0
0,1,73624,1,1,1
4,0,73624,1,0,0
1,0,73624,1,0,0
1,0,73624,1,0,0
3,0,73624,1,0,0
4,0,73624,0,1,0
2,1,73624,1,0,0
1,1,73623,1,0,0
0,1,73623,1,1,1
0,0,73623,0,0,0
0,0,73623,1,1,0
0,1,73623,1,1,1
4,0,73623,1,0,0
3,0,73622,1,0,0
1,0,73622,1,0,0
3,0,73622,1,1,0
2,1,73622,1,1,1
2,1,73622,0,0,0
1,0,73622,1,0,0
1,0,73622,1,1,0
2,0,73622,1,0,0
2,0,73621,0,0,0
0,0,73621,0,1,0
2,1,73621,0,0,0
5,0,73621,1,0,0
2,0,73621,0,0,0
3,0,73621,1,1,0
1,0,73621,0,1,0
2,1,73620,0,1,1
5,0,73620,1,0,0
2,0,73620,0,1,0
2,0,73620,0,1,0
2,0,73620,0,0,0
2,1,73620,1,1,1
0,1,73620,1,1,1
1,1,73619,1,0,0
3,0,73619,0,0,0
1,1,73619,1,0,0
2,1,73619,1,1,1
4,0,73619,1,0,0
0,1,73618,1,0,0
0,1,73618,0,1,0
1,1,73618,1,1,1
0,0,73618,0,1,0
3,0,73618,0,1,0
0,1,73617,1,1,1
1,1,73617,0,0,0
6,1,73617,1,0,1
6,1,73617,1,1,1
1,0,73617,0,1,0
2,1,73617,1,0,0
4,0,73617,1,0,0
2,0,73616,1,0,0
1,1,73616,1,0,1
2,0,73616,0,1,0
5,0,73616,0,0,0
2,1,73616,1,1,1
0,0,73616,1,1,0
3,0,73616,0,1,0
1,0,73616,0,1,0
2,0,73616,0,1,0
6,0,73616,0,0,0
0,0,73616,1,1,0
4,0,73616,0,1,0
3,1,73616,0,0,0
1,0,73616,1,0,0
5,0,73615,1,0,0
2,1,73615,1,1,1
1,1,73615,1,1,1
4,0,73615,1,1,0
1,1,73615,1,0,0
1,0,73615,1,0,0
2,1,73615,1,0,0
3,0,73615,0,0,0
1,0,73615,1,1,0
0,1,73614,1,1,0
0,0,73614,1,0,0
3,1,73614,1,0,0
1,0,73614,0,0,0
2,0,73614,1,0,0
0,1,73614,0,1,0
3,1,73614,1,0,0
0,0,73614,1,0,0
1,0,73613,1,0,0
0,0,73613,0,1,0
1,1,73613,0,0,0
1,0,73613,1,1,0
1,0,73613,1,1,0
2,1,73613,1,1,1
4,1,73613,0,1,0
0,0,73613,0,0,0
1,0,73613,1,0,0
1,1,73613,1,0,0
0,0,73613,0,1,0
2,0,73612,0,0,0
5,0,73612,0,0,0
2,1,73612,1,0,0
1,1,73612,1,0,1
0,0,73612,0,0,0
4,0,73612,1,0,0
3,0,73611,1,0,0
3,1,73611,0,1,1
1,1,73611,1,1,1
0,0,73611,1,0,0
2,1,73611,1,1,1
3,0,73611,1,1,0
1,0,73611,0,1,0
4,1,73611,1,1,1
2,1,73610,1,0,0
4,0,73610,0,0,0
0,0,73610,0,0,0
2,0,73610,0,0,0
2,1,73610,1,1,1
2,1,73610,1,1,1
4,1,73610,1,0,0
