Num_Children;Group;Income;Own_Car;Own_Housing;Target
1;1;84624;1;0;1
4;0;84625;1;0;0
0;1;84625;1;0;1
4;0;84625;1;0;1
1;1;84625;0;0;1
2;0;84625;1;1;1
2;0;84625;0;0;0
2;0;84625;1;0;0
3;0;84625;1;1;1
1;0;84625;0;1;1
3;1;84626;0;1;1
1;1;84626;1;1;1
1;1;84626;1;0;1
4;0;84626;1;0;1
2;0;84626;0;0;0
1;0;84626;1;0;0
1;1;84626;0;0;1
1;0;84626;1;0;0
3;0;84627;1;1;1
1;0;84627;0;0;0
3;1;84627;1;1;1
3;0;84628;0;0;0
0;1;84628;1;0;1
1;1;84628;1;0;1
3;1;84628;1;1;1
1;0;84628;0;1;1
4;0;84628;1;1;1
4;0;84629;0;1;1
2;1;84629;1;0;1
2;1;84629;1;0;1
2;0;84629;1;0;1
2;1;84629;1;0;1
1;1;84629;1;1;1
1;0;84629;0;1;0
3;1;84629;1;1;1
5;1;84630;1;1;1
1;0;84630;1;0;0
2;1;84630;1;0;1
4;1;84630;1;1;1
1;1;84630;1;0;1
4;0;84630;1;0;0
2;1;84631;1;1;1
3;0;84631;1;1;1
1;0;84631;0;0;0
2;1;84631;1;1;1
3;1;84631;1;1;1
2;1;84631;0;1;1
3;1;84631;1;0;1
1;1;84632;1;0;1
2;0;84632;1;0;0
1;0;84632;0;1;1
1;1;84633;1;1;1
1;0;84633;1;1;1
4;0;84633;1;0;1
0;0;84633;1;0;0
1;0;84633;0;0;0
1;1;84633;0;1;1
3;0;84633;1;1;1
0;0;84633;0;0;0
2;1;84633;1;1;1
3;1;84633;1;1;1
2;0;84633;1;0;1
2;0;84634;1;0;1
2;0;84634;1;0;0
2;0;84634;1;0;1
2;1;84634;1;0;1
3;1;84634;1;0;1
5;1;84634;1;1;1
2;1;84634;1;1;1
0;0;84634;1;1;1
2;1;84634;1;1;1
2;0;84635;0;0;0
1;0;84635;1;0;0
5;0;84635;0;1;1
0;0;84635;1;0;0
2;0;84635;0;1;0
3;0;84636;1;1;1
3;1;84636;1;0;1
3;0;84636;1;0;0
0;0;84636;0;1;1
1;1;84636;0;0;1
2;0;84636;0;0;0
1;0;84636;0;1;0
2;0;84637;0;0;0
1;0;84637;0;0;0
5;0;84637;0;1;1
1;1;84638;1;1;1
1;0;84638;0;0;0
2;0;84638;1;1;1
3;0;84638;0;0;0
1;0;84638;1;0;0
2;1;84638;1;1;1
2;0;84638;1;0;0
0;1;84638;0;0;1
3;1;84638;1;1;1
0;0;84638;1;1;1
3;0;84638;0;0;0
3;0;84638;0;0;0
1;1;84638;1;1;1
3;1;84639;1;1;1
2;1;84639;1;1;1
0;0;84639;0;0;0
2;1;84639;1;1;1
4;0;84639;1;0;0
1;0;84639;0;0;0
1;0;84639;1;0;1
1;1;84639;1;0;1
4;0;84639;0;0;0
2;1;84639;1;1;1
1;1;84639;0;0;1
2;0;84640;0;0;0
1;1;84640;1;0;1
2;0;84640;0;1;0
2;1;84640;0;0;1
3;0;84640;0;1;0
2;1;84640;1;0;1
2;0;84641;1;0;0
3;1;84641;0;0;1
0;1;84641;1;1;1
0;0;84642;1;0;0
3;0;84642;1;0;0
3;1;84642;1;0;1
1;0;84643;0;1;1
0;1;84643;1;1;1
2;1;84643;1;1;1
2;0;84643;1;0;0
4;0;84643;0;0;0
2;0;84643;0;0;0
6;1;84643;1;1;1
1;1;84643;1;1;1
1;0;84644;1;1;1
4;1;84644;1;1;1
4;0;84644;0;1;0
1;0;84644;1;0;1
1;0;84644;0;1;1
5;1;84644;1;0;1
1;1;84644;1;0;1
2;0;84644;0;1;1
0;0;84644;0;0;0
3;0;84644;0;0;0
2;0;84644;0;0;0
2;0;84644;0;1;1
4;1;84644;1;1;1
0;0;84645;1;0;0
3;1;84645;1;0;1
4;0;84646;1;1;1
3;1;84646;1;1;1
4;1;84646;1;0;1
5;1;84646;0;0;1
1;0;84646;1;0;0
4;0;84646;1;1;1
1;0;84646;1;1;1
1;0;84647;0;0;0
1;1;84647;1;1;1
0;0;84647;1;1;1
1;0;84647;1;0;0
3;1;84647;1;1;1
4;0;84647;1;0;0
0;0;84647;0;0;0
4;0;84648;1;1;1
1;1;84648;1;1;1
1;1;84648;0;1;1
3;0;84648;0;0;0
2;1;84648;1;1;1
2;0;84648;1;0;0
5;0;84648;0;1;1
3;0;84648;1;0;0
2;0;84648;0;0;0
2;1;84648;1;1;1
4;1;84649;1;0;1
1;1;84649;1;0;1
2;1;84649;1;1;1
1;0;84649;0;0;0
0;1;84649;1;0;1
1;1;84649;1;1;1
1;1;84650;1;1;1
1;0;84650;1;0;0
2;1;84650;1;0;1
1;1;84650;1;1;1
3;1;84650;1;1;1
4;1;84650;1;0;1
1;1;84650;1;0;1
3;1;84650;0;1;1
4;0;84650;0;1;1
2;0;84650;0;0;0
4;0;84651;1;0;1
3;0;84651;0;0;0
0;1;84651;0;0;1
3;1;84651;1;1;1
2;1;84651;1;0;1
3;0;84651;1;0;0
4;0;84651;1;0;0
2;1;84652;1;0;1
3;0;84652;1;0;0
1;1;84652;0;1;1
3;1;84652;0;1;1
2;0;84652;1;0;0
4;1;84652;0;1;1
2;0;84652;0;0;0
5;1;84653;1;1;1
1;1;84653;1;1;1
0;0;84653;0;0;0
1;0;84654;0;0;0
5;0;84654;1;0;0
0;0;84654;1;0;0
2;1;84654;1;1;1
2;1;84655;1;1;1
1;1;84655;1;0;1
3;1;84655;1;0;1
1;1;84655;0;0;1
2;0;84656;0;1;1
1;1;84656;1;1;1
1;0;84656;0;0;0
1;1;84656;1;1;1
0;0;84656;1;0;0
2;1;84656;1;1;1
2;1;84657;1;1;1
3;0;84657;1;0;1
5;1;84657;1;0;1
1;1;84657;1;1;1
2;1;84657;1;0;1
3;0;84657;1;1;1
0;0;84657;1;0;0
5;0;84658;0;0;0
5;1;84658;1;0;1
1;1;84658;1;0;1
1;0;84658;1;0;0
1;1;84658;1;1;1
3;1;84658;1;0;1
0;1;84658;1;1;1
1;1;84658;1;0;1
6;0;84659;1;0;0
2;0;84659;1;0;1
4;0;84659;1;0;0
0;0;84660;0;0;0
2;0;84660;1;0;0
1;1;84660;1;0;1
2;1;84660;1;0;1
2;0;84661;1;0;0
1;0;84661;1;0;1
1;1;84661;1;0;1
3;1;84661;1;0;1
1;1;84661;1;0;1
4;0;84662;1;1;1
3;1;84662;1;1;1
2;1;84662;1;1;1
1;0;84662;1;0;0
0;1;84662;1;0;1
0;1;84662;1;0;1
6;1;84662;1;0;1
1;0;84662;1;0;0
1;0;84662;1;0;0
2;0;84662;1;0;0
2;1;84662;0;1;1
3;1;84662;1;0;1
3;0;84663;1;0;0
4;0;84663;1;1;1
1;0;84663;1;1;1
1;1;84663;1;0;1
3;0;84663;1;0;0
0;0;84663;1;0;1
1;0;84663;1;1;1
0;0;84663;1;0;0
4;0;84663;0;0;0
1;1;84663;1;1;1
3;1;84664;1;0;1
1;0;84664;0;0;0
1;1;84664;1;0;1
2;0;84664;1;0;0
2;0;84664;1;0;0
2;0;84664;1;0;0
3;0;84665;1;0;1
0;0;84665;1;1;1
2;1;84665;0;0;1
2;1;84665;1;0;1
1;0;84665;0;0;0
2;1;84665;1;0;1
3;1;84665;1;1;1
0;1;84665;1;1;1
2;1;84666;1;1;1
0;0;84666;1;0;0
2;1;84666;1;1;1
1;0;84666;1;0;0
1;0;84666;1;0;0
0;1;84667;1;1;1
2;1;84667;1;0;1
2;0;84668;0;0;0
2;1;84668;1;0;1
3;0;84668;1;0;1
1;0;84668;1;1;1
1;1;84668;0;0;1
2;1;84668;1;1;1
1;0;84668;0;0;0
1;0;84668;1;0;0
5;0;84668;0;0;0
3;0;84669;0;0;0
5;1;84669;1;0;1
1;1;84669;1;1;1
3;1;84669;1;1;1
0;0;84669;1;0;0
2;1;84669;0;1;1
3;0;84669;1;0;0
4;0;84669;0;0;0
2;0;84669;1;0;1
2;0;84669;0;0;0
0;0;84670;1;0;0
2;0;84670;1;0;1
0;1;84670;1;1;1
1;0;84670;1;0;0
1;1;84670;1;0;1
3;0;84670;1;0;0
1;1;84670;1;1;1
0;1;84670;1;0;1
1;0;84670;1;1;1
3;0;84671;1;0;0
3;1;84671;0;1;1
2;1;84671;0;1;1
2;0;84671;0;0;0
3;0;84672;1;1;1
4;0;84672;0;1;1
1;0;84672;1;0;0
2;1;84672;0;0;1
1;0;84672;1;0;0
3;0;84672;1;1;1
0;0;84672;0;1;0
1;1;84672;1;1;1
2;1;84673;1;0;1
8;0;84673;0;0;0
1;0;84673;0;1;1
1;0;84673;1;0;0
2;0;84673;0;0;0
2;0;84673;1;0;0
2;0;84674;1;0;1
1;1;84674;1;1;1
4;0;84674;1;0;0
2;0;84674;0;0;0
2;0;84674;0;0;0
1;0;84674;0;0;0
1;0;84674;1;0;0
4;0;84674;1;0;0
0;0;84674;0;0;0
1;1;84675;1;0;1
2;0;84675;0;0;0
0;1;84675;0;0;1
1;0;84675;0;1;1
2;1;84675;1;1;1
2;0;84675;1;1;1
0;0;84675;1;0;0
2;1;84676;1;0;1
6;0;84676;1;0;0
1;0;84676;0;0;0
4;0;84676;0;0;0
1;1;84676;0;1;1
1;1;84677;1;0;1
3;0;84677;0;0;0
3;1;84677;1;1;1
2;1;84677;1;0;1
3;0;84677;1;0;0
2;0;84677;0;0;0
2;0;84677;1;0;0
3;0;84677;0;0;0
1;1;84677;1;0;1
2;1;84678;1;1;1
4;1;84678;1;0;1
1;0;84678;1;0;0
1;0;84678;1;0;0
0;0;84679;1;1;1
5;1;84679;1;0;1
2;1;84679;1;1;1
1;1;84679;1;0;1
1;0;84679;1;0;0
4;0;84679;0;1;1
3;1;84679;1;0;1
4;0;84679;0;1;1
2;1;84679;1;1;1
4;1;84679;0;0;1
1;0;84680;0;0;0
1;1;84680;0;1;1
2;1;84680;0;1;1
1;1;84680;1;1;1
3;0;84680;1;1;1
0;1;84680;1;1;1
3;0;84680;1;1;1
5;0;84680;1;0;0
0;1;84681;1;1;1
2;0;84681;1;0;0
3;0;84681;0;0;0
2;1;84681;1;0;1
3;1;84681;1;0;1
1;0;84682;0;0;0
1;0;84682;0;0;0
0;1;84682;1;0;1
1;1;84682;1;1;1
2;1;84682;0;0;1
2;0;84682;1;1;1
2;1;84683;1;0;1
3;0;84683;0;0;0
5;1;84683;1;1;1
1;0;84683;1;1;1
1;1;84683;0;1;1
1;0;84683;1;0;0
2;1;84684;1;1;1
0;1;84684;1;1;1
1;1;84684;1;0;1
2;1;84684;0;0;1
3;0;84684;1;0;0
2;0;84684;1;0;1
4;1;84684;1;0;1
2;0;84684;1;0;0
3;1;84684;1;1;1
1;0;84684;1;1;1
1;1;84685;1;1;1
2;0;84685;1;1;1
0;1;84685;0;1;1
3;1;84685;1;1;1
1;1;84685;0;0;1
3;1;84685;1;1;1
2;0;84685;1;0;0
3;1;84685;1;0;1
1;1;84685;1;1;1
3;0;84685;1;0;0
1;1;84686;1;0;1
2;1;84686;1;1;1
1;0;84686;0;0;0
1;0;84686;1;0;0
0;1;84686;1;0;1
2;0;84686;0;0;0
1;1;84686;1;1;1
1;0;84687;1;0;0
2;0;84687;0;1;0
0;0;84687;1;0;0
2;1;84687;0;0;1
0;1;84687;1;1;1
3;0;84687;1;1;1
2;0;84687;1;1;1
5;1;84687;1;1;1
2;1;84688;1;1;1
2;1;84688;1;0;1
3;1;84688;0;0;1
1;1;84688;1;1;1
4;0;84688;0;0;0
1;1;84688;1;1;1
1;0;84688;0;0;0
0;1;84688;1;0;1
4;0;84688;1;0;1
3;1;84689;0;1;1
5;1;84689;0;1;1
2;1;84689;1;0;1
1;0;84689;1;1;1
2;0;84690;1;0;1
0;0;84690;0;0;0
1;1;84690;0;0;1
2;1;84690;1;0;1
0;0;84690;0;0;0
1;1;84690;1;1;1
2;0;84690;1;0;1
1;1;84690;1;0;1
1;1;84691;1;1;1
5;0;84691;1;0;1
1;0;84691;0;0;0
3;1;84691;1;0;1
2;0;84691;1;0;0
0;0;84692;0;1;1
3;0;84692;1;0;0
4;0;84692;0;0;0
2;0;84692;1;1;1
1;1;84692;1;1;1
0;1;84692;1;0;1
2;1;84692;1;1;1
1;1;84693;1;1;1
0;1;84693;1;0;1
3;0;84693;0;0;0
2;1;84693;1;0;1
2;0;84693;0;0;0
0;0;84693;0;0;0
3;0;84694;1;0;0
1;1;84694;1;0;1
0;0;84694;0;1;0
3;1;84694;0;1;1
4;0;84695;1;0;1
2;1;84695;1;0;1
5;1;84695;1;0;1
2;0;84696;0;1;1
2;1;84696;0;1;1
2;1;84696;1;0;1
1;0;84696;1;1;1
2;0;84696;1;1;1
1;0;84696;0;1;1
1;1;84696;0;0;1
2;0;84696;1;0;0
3;1;84696;1;0;1
2;1;84696;1;1;1
0;0;84696;1;0;1
4;0;84696;0;1;1
0;0;84696;1;1;1
2;1;84697;0;1;1
2;1;84697;1;0;1
3;0;84697;0;0;0
0;1;84697;1;0;1
1;0;84697;0;0;0
3;0;84697;1;1;1
0;1;84698;1;1;1
3;0;84698;0;0;0
0;1;84698;1;0;1
4;1;84698;0;1;1
0;1;84698;0;1;1
1;1;84698;1;0;1
4;0;84699;1;0;0
2;1;84699;1;1;1
4;1;84699;1;1;1
3;0;84699;1;0;0
4;0;84699;1;0;0
0;1;84699;1;1;1
2;0;84699;0;0;0
1;0;84700;0;0;0
2;0;84700;1;1;1
1;0;84700;1;1;1
0;1;84700;1;0;1
3;0;84700;1;1;1
3;0;84700;1;0;1
2;1;84701;1;1;1
2;0;84701;0;0;0
2;0;84701;0;1;1
3;1;84701;1;0;1
0;0;84702;1;0;0
6;1;84702;0;1;1
2;0;84702;0;0;0
2;0;84702;1;1;1
2;1;84702;1;1;1
1;1;84702;1;0;1
1;0;84702;1;0;0
3;0;84703;0;0;0
2;0;84703;1;0;0
4;0;84703;0;0;0
3;0;84703;0;1;0
1;0;84703;1;0;0
3;0;84703;1;0;0
3;0;84703;0;0;0
3;1;84703;1;1;1
3;1;84703;0;0;1
3;1;84704;0;0;1
2;0;84704;1;1;1
2;0;84704;0;1;1
0;0;84704;1;0;0
1;1;84705;1;1;1
1;0;84705;1;0;0
2;0;84705;1;1;1
1;0;84706;1;1;1
1;0;84706;1;0;0
0;1;84706;1;1;1
5;1;84706;1;1;1
2;0;84706;0;1;1
1;1;84706;1;0;1
6;1;84706;0;1;1
2;0;84707;0;0;0
4;1;84707;1;1;1
3;1;84707;0;0;1
0;1;84707;0;0;1
3;0;84707;0;0;0
2;1;84708;1;0;1
2;1;84708;1;0;1
1;1;84708;0;1;1
3;1;84708;1;1;1
4;1;84708;1;1;1
3;0;84708;1;0;1
1;1;84708;0;0;1
1;1;84708;1;0;1
0;0;84708;0;1;1
3;1;84709;1;1;1
4;0;84709;1;0;0
3;0;84709;1;0;1
5;0;84709;1;0;0
2;0;84709;1;0;0
3;0;84709;0;1;1
1;1;84710;1;0;1
1;1;84710;1;1;1
3;0;84710;1;1;1
3;1;84710;1;1;1
1;0;84710;1;1;1
0;0;84711;1;0;0
1;1;84711;1;1;1
1;1;84711;1;1;1
2;1;84711;1;0;1
2;0;84712;1;1;1
2;0;84712;1;1;1
1;0;84712;1;1;1
0;0;84712;1;0;1
3;0;84712;1;1;1
0;0;84712;1;0;0
2;1;84712;0;1;1
2;1;84712;1;1;1
1;1;84712;1;0;1
0;0;84713;0;1;1
1;0;84713;1;0;0
0;0;84713;0;0;0
0;0;84713;1;0;0
0;1;84713;1;0;1
1;1;84713;0;1;1
3;1;84713;1;0;1
4;0;84713;1;0;0
1;1;84714;1;1;1
1;1;84714;1;1;1
0;1;84714;1;0;1
2;0;84714;1;0;0
4;0;84714;0;0;0
3;1;84714;0;1;1
1;0;84714;1;0;0
2;1;84714;0;0;1
1;1;84714;1;0;1
3;1;84714;1;1;1
3;1;84714;1;1;1
1;0;84715;1;1;1
3;0;84715;0;1;1
1;0;84715;0;1;1
2;0;84715;0;0;0
1;0;84715;0;1;1
0;1;84716;1;1;1
3;0;84716;0;0;0
2;1;84716;1;0;1
2;1;84716;0;1;1
1;0;84716;1;1;1
3;1;84716;1;0;1
2;0;84716;1;0;1
1;1;84716;1;1;1
0;0;84716;1;1;1
0;1;84717;1;1;1
4;0;84717;1;0;0
1;0;84717;1;0;0
2;1;84718;1;0;1
1;0;84718;1;1;1
1;1;84718;1;0;1
0;0;84719;0;0;0
2;0;84719;1;1;1
2;0;84719;0;0;0
1;1;84719;1;0;1
3;1;84719;1;0;1
2;0;84720;0;0;0
4;1;84720;1;0;1
3;0;84720;1;0;0
2;0;84721;1;1;1
3;1;84721;1;0;1
4;0;84721;0;0;0
2;1;84721;1;0;1
2;1;84722;1;1;1
1;1;84722;1;0;1
2;0;84722;0;0;0
2;1;84722;1;0;1
2;1;84722;0;1;1
2;1;84722;1;0;1
2;1;84722;0;1;1
0;0;84722;1;0;1
2;0;84722;1;0;0
1;0;84723;0;1;1
1;0;84723;1;0;0
2;0;84723;1;0;1
1;1;84723;1;1;1
1;0;84723;1;0;1
1;0;84724;1;0;0
4;1;84724;1;1;1
3;0;84724;0;1;1
1;0;84724;1;1;1
3;1;84724;1;1;1
1;0;84724;1;0;0
0;0;84724;1;0;1
4;1;84724;1;1;1
3;0;84725;1;1;1
0;0;84725;1;0;0
1;1;84725;1;0;1
2;1;84725;1;1;1
2;0;84725;0;1;0
4;1;84725;1;0;1
1;0;84725;1;0;0
2;1;84725;1;0;1
2;0;84725;1;0;0
1;0;84725;1;0;0
1;0;84725;1;0;0
0;1;84725;0;1;1
1;1;84726;1;0;1
2;0;84726;1;1;1
5;0;84726;1;0;0
2;1;84726;1;1;1
3;0;84726;1;0;1
2;1;84726;1;0;1
4;1;84727;1;0;1
1;0;84727;1;0;1
0;1;84727;1;1;1
1;0;84727;0;1;1
1;0;84728;1;0;0
2;0;84728;0;0;0
3;0;84728;0;0;0
3;1;84728;1;0;1
6;0;84728;1;1;1
1;0;84729;1;1;1
2;1;84729;1;0;1
2;1;84729;1;0;1
3;1;84729;1;1;1
3;0;84729;1;0;0
2;1;84729;1;0;1
1;0;84730;1;1;1
0;1;84730;1;1;1
2;0;84730;1;0;0
1;1;84730;1;1;1
3;0;84730;1;1;1
3;0;84730;1;0;1
2;0;84730;1;0;0
3;1;84730;1;1;1
1;1;84731;1;0;1
3;1;84731;1;1;1
3;1;84731;0;0;1
2;1;84731;1;1;1
0;1;84731;1;1;1
3;1;84731;1;1;1
2;1;84731;1;1;1
1;1;84731;1;1;1
1;1;84732;1;1;1
2;1;84732;1;0;1
2;1;84732;0;1;1
1;0;84732;1;0;0
1;0;84732;0;0;0
2;1;84732;1;0;1
4;0;84732;1;1;1
3;1;84732;1;1;1
3;0;84733;0;0;0
1;1;84733;1;1;1
3;0;84733;1;1;1
2;1;84733;0;0;1
3;0;84733;1;0;0
1;0;84733;1;1;1
7;0;84734;0;1;0
4;1;84734;1;1;1
2;1;84734;1;0;1
0;1;84734;1;0;1
1;0;84734;1;0;0
2;1;84734;1;0;1
1;1;84734;1;0;1
3;0;84734;0;0;0
2;0;84735;1;0;1
3;0;84735;1;0;0
4;0;84735;0;0;0
3;1;84735;1;0;1
2;0;84735;1;0;0
1;1;84735;1;1;1
0;1;84736;1;0;1
4;1;84736;1;0;1
3;0;84736;0;1;0
0;0;84736;1;1;1
5;1;84736;1;1;1
1;0;84736;1;1;1
0;1;84736;1;1;1
5;0;84737;1;0;0
2;1;84737;0;0;1
2;1;84737;1;0;1
1;1;84737;1;1;1
4;0;84737;1;0;1
2;0;84737;0;0;0
3;0;84737;1;0;0
1;0;84738;0;0;0
1;0;84738;0;1;1
4;1;84738;0;1;1
2;1;84738;1;0;1
4;0;84738;0;0;0
1;0;84738;0;1;1
2;0;84738;0;0;0
1;0;84738;1;1;1
2;1;84738;0;0;1
3;0;84738;1;1;1
1;0;84739;1;1;1
1;0;84739;1;1;1
2;1;84739;1;0;1
7;1;84739;0;1;1
1;1;84739;1;1;1
1;1;84739;1;0;1
1;1;84739;1;0;1
4;0;84740;0;0;0
1;0;84740;1;0;0
0;1;84740;1;1;1
3;0;84740;1;0;1
1;1;84740;1;1;1
3;1;84740;1;0;1
4;1;84740;1;0;1
4;0;84741;1;0;1
1;1;84741;1;0;1
3;0;84741;0;0;0
1;1;84741;1;0;1
1;0;84741;1;1;1
4;0;84741;1;0;0
0;0;84741;1;1;1
2;1;84741;0;1;1
1;1;84742;1;1;1
2;0;84742;1;0;1
2;1;84742;1;1;1
3;0;84742;0;0;0
1;0;84742;1;1;1
6;1;84742;1;0;1
2;0;84742;1;0;0
2;0;84742;1;0;0
4;1;84743;1;1;1
1;0;84743;1;0;0
2;0;84743;1;0;0
2;0;84743;1;0;1
1;1;84743;1;1;1
1;1;84743;1;1;1
2;0;84743;0;1;1
4;1;84743;1;0;1
3;1;84743;1;0;1
4;1;84744;1;0;1
1;0;84744;1;0;1
2;0;84744;0;0;0
1;0;84744;1;1;1
5;1;84744;1;0;1
1;1;84745;1;1;1
1;0;84745;1;0;0
2;0;84746;1;0;1
2;0;84746;1;0;0
2;1;84746;1;1;1
1;0;84746;1;0;0
3;0;84746;0;0;0
0;1;84747;1;1;1
2;1;84747;0;1;1
3;1;84747;1;1;1
4;1;84747;1;0;1
1;0;84747;1;0;0
2;1;84747;1;0;1
2;0;84747;1;0;0
1;1;84747;1;0;1
1;1;84747;0;1;1
2;0;84748;1;0;0
3;1;84748;1;0;1
0;0;84748;1;1;1
2;0;84748;1;0;0
2;1;84749;1;1;1
1;1;84749;1;1;1
2;0;84749;0;0;0
3;1;84749;0;0;1
4;0;84749;1;1;1
0;1;84749;1;1;1
1;1;84749;1;0;1
2;0;84749;0;0;0
4;1;84750;1;0;1
3;0;84750;1;0;0
2;0;84750;0;1;1
4;1;84750;1;1;1
1;0;84750;1;0;1
0;0;84750;1;1;1
1;0;84750;1;1;1
2;1;84750;1;0;1
2;1;84750;1;0;1
1;1;84751;0;1;1
2;1;84751;1;1;1
1;0;84751;0;0;0
3;1;84752;1;0;1
1;0;84752;1;0;1
2;0;84752;1;0;0
3;0;84752;0;0;0
4;1;84752;1;1;1
2;1;84752;1;0;1
4;1;84752;0;1;1
3;0;84752;0;0;0
3;1;84753;1;0;1
1;0;84753;1;0;0
2;0;84753;1;0;0
3;1;84753;1;1;1
4;1;84754;1;1;1
3;1;84754;1;1;1
0;1;84754;1;1;1
2;0;84755;1;1;1
2;1;84755;1;0;1
2;1;84755;1;0;1
2;0;84755;1;0;0
2;1;84755;1;1;1
2;1;84755;1;0;1
1;0;84755;0;0;0
1;1;84756;0;1;1
4;1;84756;1;1;1
1;0;84757;0;0;0
2;0;84757;1;1;1
0;1;84757;0;1;1
2;0;84757;1;1;1
3;0;84757;1;1;1
3;0;84757;0;1;1
1;1;84757;1;1;1
2;0;84757;1;0;0
2;0;84757;1;1;1
3;1;84757;1;1;1
1;0;84757;1;0;1
2;0;84758;0;0;0
1;1;84758;0;0;1
4;1;84758;1;0;1
2;1;84758;0;0;1
1;1;84758;1;0;1
0;1;84759;1;0;1
2;0;84759;1;0;1
4;0;84759;0;0;0
1;1;84759;0;0;1
1;1;84759;1;0;1
3;0;84759;0;0;0
0;1;84759;1;1;1
4;0;84760;1;1;1
0;0;84760;1;0;0
2;1;84760;0;0;1
6;1;84760;1;0;1
4;0;84760;1;1;1
5;1;84760;1;0;1
2;1;84761;1;1;1
2;1;84761;1;0;1
2;1;84761;1;0;1
3;1;84761;1;1;1
2;0;84761;0;0;0
4;1;84761;1;0;1
2;0;84761;1;1;1
0;0;84761;1;0;0
0;0;84762;0;0;0
2;0;84762;0;0;0
2;0;84762;0;0;0
1;0;84762;1;0;0
3;0;84762;1;0;0
4;1;84762;1;0;1
1;1;84762;1;0;1
0;1;84762;1;0;1
2;1;84762;1;0;1
1;0;84762;0;0;0
3;0;84762;1;0;0
4;0;84762;0;1;0
1;1;84763;0;1;1
2;1;84763;1;0;1
2;0;84763;0;0;0
1;1;84763;0;0;1
3;0;84763;1;1;1
2;0;84763;1;1;1
1;1;84763;0;1;1
2;0;84763;0;1;1
1;1;84763;1;1;1
1;0;84763;1;0;0
2;0;84764;1;0;0
1;0;84764;0;1;0
2;1;84764;1;1;1
2;0;84765;1;0;1
6;0;84765;1;0;0
2;0;84765;1;0;0
3;1;84765;1;0;1
3;0;84765;1;1;1
4;1;84765;0;1;1
2;0;84765;0;0;0
3;1;84766;1;0;1
0;0;84766;1;1;1
5;0;84766;0;1;1
1;0;84766;1;0;0
2;1;84767;0;0;1
1;0;84767;0;1;1
4;0;84767;0;0;0
2;0;84767;1;1;1
3;0;84767;1;1;1
2;1;84768;1;0;1
2;1;84768;0;1;1
2;1;84768;0;1;1
0;1;84768;1;0;1
0;1;84768;0;0;1
0;0;84768;0;0;0
0;0;84768;0;0;0
2;1;84768;1;1;1
3;1;84768;1;1;1
4;0;84768;0;0;0
3;0;84768;0;1;1
2;0;84768;0;1;0
1;1;84768;1;1;1
3;0;84768;1;0;0
2;1;84768;0;0;1
2;0;84769;1;0;0
4;0;84769;1;0;0
3;1;84769;1;1;1
2;0;84769;0;0;0
2;1;84769;1;0;1
1;1;84769;0;0;1
3;0;84769;0;0;0
3;0;84769;1;0;0
3;0;84769;1;1;1
3;1;84769;1;0;1
1;1;84770;0;1;1
1;1;84770;1;1;1
5;1;84770;0;1;1
1;1;84770;1;1;1
1;0;84770;0;0;0
4;0;84770;1;1;1
2;1;84770;1;0;1
2;0;84770;0;0;0
2;0;84771;0;0;0
3;0;84771;1;1;1
1;1;84771;0;1;1
2;0;84771;0;0;0
4;0;84771;0;0;0
2;1;84771;0;1;1
3;1;84771;1;1;1
2;1;84771;1;0;1
1;0;84772;1;0;0
3;1;84772;1;1;1
5;1;84772;1;0;1
3;0;84772;1;1;1
1;1;84772;1;1;1
1;0;84772;0;1;1
1;1;84772;1;0;1
1;0;84773;0;0;0
4;0;84773;0;0;0
2;0;84773;1;0;0
0;0;84773;1;1;1
2;0;84773;1;1;1
0;1;84773;0;1;1
3;0;84773;1;0;0
0;1;84773;1;1;1
0;0;84774;1;0;0
1;1;84774;1;0;1
2;1;84774;1;0;1
2;0;84774;0;0;0
1;1;84774;1;0;1
3;1;84774;0;0;1
3;1;84774;1;1;1
3;1;84774;0;1;1
0;1;84774;1;1;1
2;1;84774;1;0;1
1;1;84774;1;0;1
2;1;84775;1;0;1
4;0;84775;0;0;0
4;0;84775;1;1;1
0;0;84775;1;0;0
0;0;84775;1;1;1
0;0;84776;1;1;1
2;0;84776;0;0;0
2;1;84776;1;1;1
3;0;84776;1;0;1
3;0;84776;0;0;0
0;0;84777;0;1;1
2;1;84777;1;1;1
1;0;84777;0;0;0
3;0;84777;0;0;0
2;1;84777;0;0;1
3;0;84777;0;0;0
3;0;84777;1;1;1
0;1;84778;1;1;1
1;1;84778;0;1;1
1;1;84778;0;1;1
2;1;84778;1;0;1
0;1;84779;1;0;1
0;1;84779;1;1;1
1;0;84779;0;1;1
2;0;84779;0;0;0
1;0;84779;0;1;0
3;1;84779;1;0;1
0;1;84779;1;0;1
1;0;84779;0;1;1
3;1;84779;1;0;1
4;0;84779;0;0;0
1;0;84780;1;0;0
0;0;84780;0;0;0
2;1;84780;1;1;1
1;1;84780;1;1;1
3;1;84780;0;1;1
2;1;84780;1;0;1
3;1;84780;1;1;1
5;0;84781;0;0;0
0;0;84781;1;0;0
1;1;84781;0;0;1
3;1;84781;0;1;1
4;1;84781;1;0;1
0;0;84781;0;1;1
0;1;84782;1;1;1
2;0;84782;1;0;0
0;0;84783;0;0;0
2;1;84783;1;0;1
2;0;84783;1;0;0
4;1;84783;1;0;1
3;1;84783;1;1;1
5;0;84783;1;0;0
4;0;84784;1;0;1
1;0;84784;1;0;0
1;1;84784;1;0;1
